DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA33,2019,32.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA33,2020,32.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA34,2017,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA34,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA34,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA34,2020,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA35,2017,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA35,2018,32.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA35,2019,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA35,2020,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA36,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA36,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA36,2019,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA36,2020,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA37,2017,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA37,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA37,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA37,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA38,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA38,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA38,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA38,2020,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA41,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA41,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA41,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA41,2020,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA42,2017,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA42,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA42,2019,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA42,2020,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA43,2017,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA43,2018,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA43,2019,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA43,2020,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA44,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA44,2018,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA44,2019,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA44,2020,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA45,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA45,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA45,2019,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA45,2020,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA46,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA46,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA46,2019,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA46,2020,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA47,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA47,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA47,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA47,2020,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA51,2017,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA51,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA51,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA51,2020,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA52,2017,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA52,2018,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA52,2019,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA52,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA53,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA53,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA53,2019,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA53,2020,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA54,2017,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA54,2018,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA54,2019,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA54,2020,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA55,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA55,2018,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA55,2019,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA55,2020,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA56,2017,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA56,2018,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA56,2019,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA56,2020,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA57,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA57,2018,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA57,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA57,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA58,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA58,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA58,2019,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA58,2020,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA59,2017,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA59,2018,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA59,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA59,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5A,2017,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5A,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5A,2019,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5A,2020,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5B,2017,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5B,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5B,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5B,2020,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5C,2017,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5C,2018,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5C,2019,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEA5C,2020,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB11,2017,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB11,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB11,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB11,2020,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB12,2017,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB12,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB12,2019,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB12,2020,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB13,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB13,2018,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB13,2019,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB13,2020,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB14,2017,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB14,2018,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB14,2019,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB14,2020,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB15,2017,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB15,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB15,2019,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB15,2020,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB17,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB17,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB17,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB17,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB18,2017,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB18,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB18,2019,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB18,2020,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1A,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1A,2018,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1A,2019,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1A,2020,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1B,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1B,2018,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1B,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1B,2020,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1C,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1C,2018,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1C,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1C,2020,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1D,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1D,2018,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1D,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB1D,2020,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB21,2017,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB21,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB21,2019,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB21,2020,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB22,2017,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB22,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB22,2019,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB22,2020,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB23,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB23,2018,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB23,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB23,2020,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB24,2017,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB24,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB24,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB24,2020,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB25,2017,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB25,2018,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB25,2019,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB25,2020,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB31,2017,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB31,2018,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB31,2019,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB31,2020,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB32,2017,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB32,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB32,2019,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB32,2020,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB33,2017,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB33,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB33,2019,32.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB33,2020,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB34,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB34,2018,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB34,2019,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB34,2020,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB35,2017,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB35,2018,32.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB35,2019,32.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB35,2020,32.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB36,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB36,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB36,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB36,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB37,2017,27.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB37,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB37,2019,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB37,2020,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB38,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB38,2018,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB38,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB38,2020,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB39,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB39,2018,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB39,2019,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB39,2020,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3A,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3A,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3A,2019,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3A,2020,30.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3B,2017,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3B,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3B,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3B,2020,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3C,2017,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3C,2018,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3C,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3C,2020,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3D,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3D,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3D,2019,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3D,2020,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3E,2017,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3E,2018,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3E,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3E,2020,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3F,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,MEDAGEMOTH,YR,DEB3F,2018,31.1,
